"ID_1","NAME_1","population_2010"
1,"Žilinský",674469
2,"Banskobystrický",744583
3,"Bratislavský",562566
4,"Košický",856304
5,"Nitriansky",776861
6,"Prešov",805820
7,"Trenciansky",526205
8,"Trnavský",527958
