"ID_1","NAME_1","population_2010"
1,"Abruzzo",1274818
2,"Apulia",3222144
3,"Basilicata",551392
4,"Calabria",1487212
5,"Campania",5390151
6,"Emilia-Romagna",4328640
7,"Friuli-Venezia Giulia",1200587
8,"Lazio",4934072
9,"Liguria",843504
10,"Lombardia",9660623
11,"Marche",1294090
12,"Molise",288577
13,"Piemonte",4375360
14,"Sardegna",1264893
15,"Sicily",3276794
16,"Toscana",3420396
17,"Trentino-Alto Adige",1055386
18,"Umbria",800207
19,"Valle d'Aosta",141776
20,"Veneto",4472182
