"ID_1","NAME_1","population_2010"
1,"Harju",519300
2,"Hiiu",5951
3,"Ida-Viru",153824
4,"Järva",36126
5,"Jõgeva",34206
6,"Lääne-Viru",45928
7,"Lääne",24341
8,"Pärnu",66681
9,"Põlva",26288
10,"Peipsi",511
11,"Rapla",34297
12,"Saare",16101
13,"Tartu",147386
14,"Võru",38724
15,"Valga",41855
16,"Viljandi",43081
