"ID_1","NAME_1","population_2010"
1,"Burgenland",300502
2,"Kärnten",595580
3,"Niederösterreich",3388962
4,"Oberösterreich",1373183
5,"Salzburg",494093
6,"Steiermark",1129025
7,"Tirol",659606
8,"Vorarlberg",131607
9,"Wien",2163329
