"ID_1","NAME_1","population_2010"
1,"Gorenjska",152058
2,"Goriška",190349
3,"Jugovzhodna Slovenija",135196
4,"Koroška",68579
5,"Notranjsko-kraška",56082
6,"Obalno-kraška",612072
7,"Osrednjeslovenska",598560
8,"Podravska",331594
9,"Pomurska",103863
10,"Savinjska",225994
11,"Spodnjeposavska",110088
12,"Zasavska",76797
