"date","ID_1","GID_1","NAME_1","t2m"
"2023-01-01",1,"1","England",9.28
"2023-01-01",2,"2","Northern Ireland",4.95
"2023-01-01",3,"3","Scotland",1.33
"2023-01-01",4,"4","Wales",8.15
"2023-01-02",1,"1","England",6.51
"2023-01-02",2,"2","Northern Ireland",2.73
"2023-01-02",3,"3","Scotland",0.68
"2023-01-02",4,"4","Wales",6.21
"2023-01-03",1,"1","England",1.87
"2023-01-03",2,"2","Northern Ireland",4.24
"2023-01-03",3,"3","Scotland",1.81
"2023-01-03",4,"4","Wales",2.7
"2023-01-04",1,"1","England",11.81
"2023-01-04",2,"2","Northern Ireland",11.24
"2023-01-04",3,"3","Scotland",6.29
"2023-01-04",4,"4","Wales",11.43
"2023-01-05",1,"1","England",9.81
"2023-01-05",2,"2","Northern Ireland",8.51
"2023-01-05",3,"3","Scotland",4.54
"2023-01-05",4,"4","Wales",9.67
"2023-01-06",1,"1","England",9.27
"2023-01-06",2,"2","Northern Ireland",7.18
"2023-01-06",3,"3","Scotland",6.61
"2023-01-06",4,"4","Wales",7.46
"2023-01-07",1,"1","England",11.06
"2023-01-07",2,"2","Northern Ireland",8.89
"2023-01-07",3,"3","Scotland",7.38
"2023-01-07",4,"4","Wales",10.77
"2023-01-08",1,"1","England",7.48
"2023-01-08",2,"2","Northern Ireland",6.99
"2023-01-08",3,"3","Scotland",6.56
"2023-01-08",4,"4","Wales",7.5
"2023-01-09",1,"1","England",5.2
"2023-01-09",2,"2","Northern Ireland",5.15
"2023-01-09",3,"3","Scotland",4.06
"2023-01-09",4,"4","Wales",5.79
"2023-01-10",1,"1","England",5.19
"2023-01-10",2,"2","Northern Ireland",4.88
"2023-01-10",3,"3","Scotland",4.88
"2023-01-10",4,"4","Wales",4.96
"2023-01-11",1,"1","England",9.33
"2023-01-11",2,"2","Northern Ireland",5.97
"2023-01-11",3,"3","Scotland",6.42
"2023-01-11",4,"4","Wales",8.15
"2023-01-12",1,"1","England",8.65
"2023-01-12",2,"2","Northern Ireland",5.56
"2023-01-12",3,"3","Scotland",4.63
"2023-01-12",4,"4","Wales",10.35
"2023-01-13",1,"1","England",7.28
"2023-01-13",2,"2","Northern Ireland",7.27
"2023-01-13",3,"3","Scotland",5.49
"2023-01-13",4,"4","Wales",7.47
"2023-01-14",1,"1","England",6.57
"2023-01-14",2,"2","Northern Ireland",7.58
"2023-01-14",3,"3","Scotland",3.31
"2023-01-14",4,"4","Wales",8.01
"2023-01-15",1,"1","England",4.61
"2023-01-15",2,"2","Northern Ireland",3.97
"2023-01-15",3,"3","Scotland",3.95
"2023-01-15",4,"4","Wales",4
"2023-01-16",1,"1","England",2.44
"2023-01-16",2,"2","Northern Ireland",2.33
"2023-01-16",3,"3","Scotland",-0.47
"2023-01-16",4,"4","Wales",2.4
"2023-01-17",1,"1","England",-2.59
"2023-01-17",2,"2","Northern Ireland",-1.86
"2023-01-17",3,"3","Scotland",-2.1
"2023-01-17",4,"4","Wales",-1.74
"2023-01-18",1,"1","England",-0.73
"2023-01-18",2,"2","Northern Ireland",1.66
"2023-01-18",3,"3","Scotland",1.85
"2023-01-18",4,"4","Wales",0.8
"2023-01-19",1,"1","England",0.14
"2023-01-19",2,"2","Northern Ireland",0.59
"2023-01-19",3,"3","Scotland",-0.82
"2023-01-19",4,"4","Wales",1.13
"2023-01-20",1,"1","England",1.4
"2023-01-20",2,"2","Northern Ireland",0.66
"2023-01-20",3,"3","Scotland",2.34
"2023-01-20",4,"4","Wales",1.06
"2023-01-21",1,"1","England",-0.31
"2023-01-21",2,"2","Northern Ireland",4.18
"2023-01-21",3,"3","Scotland",0.23
"2023-01-21",4,"4","Wales",-2.19
"2023-01-22",1,"1","England",-1.45
"2023-01-22",2,"2","Northern Ireland",8.14
"2023-01-22",3,"3","Scotland",5.11
"2023-01-22",4,"4","Wales",1.08
"2023-01-23",1,"1","England",0.36
"2023-01-23",2,"2","Northern Ireland",8.33
"2023-01-23",3,"3","Scotland",6.72
"2023-01-23",4,"4","Wales",4.2
"2023-01-24",1,"1","England",0.82
"2023-01-24",2,"2","Northern Ireland",7.61
"2023-01-24",3,"3","Scotland",8.34
"2023-01-24",4,"4","Wales",1.48
"2023-01-25",1,"1","England",1.92
"2023-01-25",2,"2","Northern Ireland",8.82
"2023-01-25",3,"3","Scotland",8.88
"2023-01-25",4,"4","Wales",4.45
"2023-01-26",1,"1","England",3.54
"2023-01-26",2,"2","Northern Ireland",6.61
"2023-01-26",3,"3","Scotland",4.87
"2023-01-26",4,"4","Wales",4.87
"2023-01-27",1,"1","England",3.85
"2023-01-27",2,"2","Northern Ireland",3.91
"2023-01-27",3,"3","Scotland",1.3
"2023-01-27",4,"4","Wales",2.46
"2023-01-28",1,"1","England",2.09
"2023-01-28",2,"2","Northern Ireland",5.1
"2023-01-28",3,"3","Scotland",5.28
"2023-01-28",4,"4","Wales",2.66
"2023-01-29",1,"1","England",4.54
"2023-01-29",2,"2","Northern Ireland",4.32
"2023-01-29",3,"3","Scotland",5.39
"2023-01-29",4,"4","Wales",5.57
"2023-01-30",1,"1","England",6.83
"2023-01-30",2,"2","Northern Ireland",6.22
"2023-01-30",3,"3","Scotland",4.66
"2023-01-30",4,"4","Wales",7.9
"2023-01-31",1,"1","England",4.93
"2023-01-31",2,"2","Northern Ireland",8.45
"2023-01-31",3,"3","Scotland",7.36
"2023-01-31",4,"4","Wales",6.55
"2023-02-01",1,"1","England",5.35
"2023-02-01",2,"2","Northern Ireland",6.26
"2023-02-01",3,"3","Scotland",4.72
"2023-02-01",4,"4","Wales",6.27
"2023-02-02",1,"1","England",7.75
"2023-02-02",2,"2","Northern Ireland",8.74
"2023-02-02",3,"3","Scotland",5.85
"2023-02-02",4,"4","Wales",7.47
"2023-02-03",1,"1","England",9.04
"2023-02-03",2,"2","Northern Ireland",10.25
"2023-02-03",3,"3","Scotland",8.3
"2023-02-03",4,"4","Wales",8.98
"2023-02-04",1,"1","England",7.96
"2023-02-04",2,"2","Northern Ireland",9.3
"2023-02-04",3,"3","Scotland",8.32
"2023-02-04",4,"4","Wales",8.56
"2023-02-05",1,"1","England",6.1
"2023-02-05",2,"2","Northern Ireland",2.08
"2023-02-05",3,"3","Scotland",3.06
"2023-02-05",4,"4","Wales",5.22
"2023-02-06",1,"1","England",0.18
"2023-02-06",2,"2","Northern Ireland",5.14
"2023-02-06",3,"3","Scotland",5.66
"2023-02-06",4,"4","Wales",-0.51
"2023-02-07",1,"1","England",0.92
"2023-02-07",2,"2","Northern Ireland",7.22
"2023-02-07",3,"3","Scotland",7.04
"2023-02-07",4,"4","Wales",2.16
"2023-02-08",1,"1","England",1.23
"2023-02-08",2,"2","Northern Ireland",5.72
"2023-02-08",3,"3","Scotland",4.93
"2023-02-08",4,"4","Wales",0.22
"2023-02-09",1,"1","England",3.02
"2023-02-09",2,"2","Northern Ireland",2.9
"2023-02-09",3,"3","Scotland",3.5
"2023-02-09",4,"4","Wales",5.75
"2023-02-10",1,"1","England",1.99
"2023-02-10",2,"2","Northern Ireland",5.36
"2023-02-10",3,"3","Scotland",5.59
"2023-02-10",4,"4","Wales",1.59
"2023-02-11",1,"1","England",7.83
"2023-02-11",2,"2","Northern Ireland",8.45
"2023-02-11",3,"3","Scotland",8.96
"2023-02-11",4,"4","Wales",7.93
"2023-02-12",1,"1","England",6.9
"2023-02-12",2,"2","Northern Ireland",7.97
"2023-02-12",3,"3","Scotland",7.49
"2023-02-12",4,"4","Wales",6.4
"2023-02-13",1,"1","England",5.72
"2023-02-13",2,"2","Northern Ireland",6.33
"2023-02-13",3,"3","Scotland",5.84
"2023-02-13",4,"4","Wales",4.11
"2023-02-14",1,"1","England",2.54
"2023-02-14",2,"2","Northern Ireland",6.14
"2023-02-14",3,"3","Scotland",2.99
"2023-02-14",4,"4","Wales",2.05
"2023-02-15",1,"1","England",4.2
"2023-02-15",2,"2","Northern Ireland",9.38
"2023-02-15",3,"3","Scotland",7.93
"2023-02-15",4,"4","Wales",5.09
"2023-02-16",1,"1","England",7.06
"2023-02-16",2,"2","Northern Ireland",7.18
"2023-02-16",3,"3","Scotland",5.87
"2023-02-16",4,"4","Wales",7
"2023-02-17",1,"1","England",10.35
"2023-02-17",2,"2","Northern Ireland",11.36
"2023-02-17",3,"3","Scotland",8.65
"2023-02-17",4,"4","Wales",9.69
"2023-02-18",1,"1","England",9.79
"2023-02-18",2,"2","Northern Ireland",10.21
"2023-02-18",3,"3","Scotland",4.39
"2023-02-18",4,"4","Wales",9.06
"2023-02-19",1,"1","England",8.89
"2023-02-19",2,"2","Northern Ireland",7.05
"2023-02-19",3,"3","Scotland",2.89
"2023-02-19",4,"4","Wales",8.11
"2023-02-20",1,"1","England",7.55
"2023-02-20",2,"2","Northern Ireland",10.62
"2023-02-20",3,"3","Scotland",9.94
"2023-02-20",4,"4","Wales",7.89
"2023-02-21",1,"1","England",8.62
"2023-02-21",2,"2","Northern Ireland",9.8
"2023-02-21",3,"3","Scotland",7.69
"2023-02-21",4,"4","Wales",7.91
"2023-02-22",1,"1","England",6.45
"2023-02-22",2,"2","Northern Ireland",5.97
"2023-02-22",3,"3","Scotland",6.91
"2023-02-22",4,"4","Wales",5.97
"2023-02-23",1,"1","England",4.97
"2023-02-23",2,"2","Northern Ireland",4.06
"2023-02-23",3,"3","Scotland",2
"2023-02-23",4,"4","Wales",3.73
"2023-02-24",1,"1","England",2.5
"2023-02-24",2,"2","Northern Ireland",7.55
"2023-02-24",3,"3","Scotland",7.56
"2023-02-24",4,"4","Wales",2.41
"2023-02-25",1,"1","England",3.39
"2023-02-25",2,"2","Northern Ireland",4.54
"2023-02-25",3,"3","Scotland",2.51
"2023-02-25",4,"4","Wales",2.98
"2023-02-26",1,"1","England",2.54
"2023-02-26",2,"2","Northern Ireland",2.57
"2023-02-26",3,"3","Scotland",1.17
"2023-02-26",4,"4","Wales",2.24
"2023-02-27",1,"1","England",1.83
"2023-02-27",2,"2","Northern Ireland",1.91
"2023-02-27",3,"3","Scotland",0.03
"2023-02-27",4,"4","Wales",1.2
"2023-02-28",1,"1","England",3.78
"2023-02-28",2,"2","Northern Ireland",4.42
"2023-02-28",3,"3","Scotland",3.36
"2023-02-28",4,"4","Wales",4.25
"2023-03-01",1,"1","England",4.95
"2023-03-01",2,"2","Northern Ireland",5.24
"2023-03-01",3,"3","Scotland",4.53
"2023-03-01",4,"4","Wales",5.18
"2023-03-02",1,"1","England",4.35
"2023-03-02",2,"2","Northern Ireland",5.64
"2023-03-02",3,"3","Scotland",4.7
"2023-03-02",4,"4","Wales",4.61
"2023-03-03",1,"1","England",3.42
"2023-03-03",2,"2","Northern Ireland",5.66
"2023-03-03",3,"3","Scotland",3.46
"2023-03-03",4,"4","Wales",1.98
"2023-03-04",1,"1","England",4.44
"2023-03-04",2,"2","Northern Ireland",4.29
"2023-03-04",3,"3","Scotland",2.15
"2023-03-04",4,"4","Wales",2.9
"2023-03-05",1,"1","England",3.23
"2023-03-05",2,"2","Northern Ireland",3.85
"2023-03-05",3,"3","Scotland",3.12
"2023-03-05",4,"4","Wales",2.8
"2023-03-06",1,"1","England",2.3
"2023-03-06",2,"2","Northern Ireland",4.86
"2023-03-06",3,"3","Scotland",3.23
"2023-03-06",4,"4","Wales",4.45
"2023-03-07",1,"1","England",3.13
"2023-03-07",2,"2","Northern Ireland",1.18
"2023-03-07",3,"3","Scotland",-0.72
"2023-03-07",4,"4","Wales",3.47
"2023-03-08",1,"1","England",-0.69
"2023-03-08",2,"2","Northern Ireland",-2.45
"2023-03-08",3,"3","Scotland",-3.94
"2023-03-08",4,"4","Wales",0.25
"2023-03-09",1,"1","England",1.13
"2023-03-09",2,"2","Northern Ireland",0.36
"2023-03-09",3,"3","Scotland",-3.61
"2023-03-09",4,"4","Wales",0.28
"2023-03-10",1,"1","England",4.14
"2023-03-10",2,"2","Northern Ireland",0.91
"2023-03-10",3,"3","Scotland",-0.51
"2023-03-10",4,"4","Wales",2.76
"2023-03-11",1,"1","England",-0.43
"2023-03-11",2,"2","Northern Ireland",-0.22
"2023-03-11",3,"3","Scotland",-0.57
"2023-03-11",4,"4","Wales",-1.04
"2023-03-12",1,"1","England",4.34
"2023-03-12",2,"2","Northern Ireland",7.81
"2023-03-12",3,"3","Scotland",0.95
"2023-03-12",4,"4","Wales",7.56
"2023-03-13",1,"1","England",10.68
"2023-03-13",2,"2","Northern Ireland",10.19
"2023-03-13",3,"3","Scotland",5.84
"2023-03-13",4,"4","Wales",10.5
"2023-03-14",1,"1","England",6.49
"2023-03-14",2,"2","Northern Ireland",2.43
"2023-03-14",3,"3","Scotland",0.3
"2023-03-14",4,"4","Wales",4.92
"2023-03-15",1,"1","England",0.91
"2023-03-15",2,"2","Northern Ireland",-0.84
"2023-03-15",3,"3","Scotland",-0.56
"2023-03-15",4,"4","Wales",0.89
"2023-03-16",1,"1","England",6.91
"2023-03-16",2,"2","Northern Ireland",9.35
"2023-03-16",3,"3","Scotland",3.05
"2023-03-16",4,"4","Wales",8.57
"2023-03-17",1,"1","England",9.96
"2023-03-17",2,"2","Northern Ireland",8.56
