"ID_1","NAME_1","population_2010"
1,"Łódź",2553377
2,"Świętokrzyskie",1234455
3,"Greater Poland",3496587
4,"Kuyavian-Pomeranian",2043402
5,"Lesser Poland",3232332
6,"Lower Silesian",2832261
7,"Lublin",2087360
8,"Lubusz",968047
9,"Masovian",5355482
10,"Opole",826286
11,"Podlachian",1239089
12,"Pomeranian",2081187
13,"Silesian",4807180
14,"Subcarpathian",2064138
15,"Warmian-Masurian",1398410
16,"West Pomeranian",1625582
