"ID_1","NAME_1","population_2010"
1,"Auckland",1315250
2,"Bay of Plenty",174553
3,"Canterbury",524208
4,"Chatham Islands",604
5,"Gisborne",41307
6,"Hawke's Bay",144627
7,"Manawatu-Wanganui",216028
8,"Marlborough",61088
9,"Nelson",54771
10,"Northland",135258
11,"Otago",194937
12,"Southland",87964
13,"Taranaki",93681
14,"Waikato",434934
15,"Wellington",445168
16,"West Coast",18444
