"ID_1","NAME_1","population_2010"
1,"Alberta",3574425
2,"British Columbia",3607334
3,"Manitoba",1194932
4,"New Brunswick",668796
5,"Newfoundland and Labrador",266994
6,"Northwest Territories",40699
7,"Nova Scotia",758596
8,"Nunavut",11344
9,"Nunavut",5626
10,"Nunavut",3
11,"Ontario",12649445
12,"Prince Edward Island",83117
13,"Québec",5735847
14,"Saskatchewan",1016308
15,"Yukon",33160
