"ID_1","NAME_1","population_2010"
1,"Busan",807279
2,"Chungcheongbuk-do",1635921
3,"Chungcheongnam-do",2447681
4,"Daegu",2213093
5,"Daejeon",1211972
6,"Gangwon-do",1556433
7,"Gwangju",1286990
8,"Gyeonggi-do",21125025
9,"Gyeongsangbuk-do",3451742
10,"Gyeongsangnam-do",2209297
11,"Incheon",33447
12,"Jeju",415765
13,"Jeollabuk-do",1493616
14,"Jeollanam-do",2596108
15,"Sejong",2138862
16,"Seoul",17004093
17,"Ulsan",149918
