"ID_1","NAME_1","population_2010"
1,"Drenthe",460366
2,"Flevoland",368698
3,"Friesland",618050
4,"Gelderland",2280877
5,"Groningen",454697
6,"IJsselmeer",603855
7,"Limburg",716814
8,"Noord-Brabant",2904701
9,"Noord-Holland",2095367
10,"Overijssel",963522
11,"Utrecht",1226017
12,"Zeeland",162805
13,"Zeeuwse meren",56476
14,"Zuid-Holland",3245783
