"ID_1","NAME_1","population_2010"
1,"Berat",92668
2,"Dibër",141188
3,"Durrës",1086408
4,"Elbasan",352029
5,"Fier",254820
6,"Gjirokastër",83527
7,"Korçë",223129
8,"Kukës",89486
9,"Lezhë",168106
10,"Shkodër",184881
11,"Tiranë",869338
12,"Vlorë",155557
