"ID_1","NAME_1","population_2010"
1,"Ústecký",784318
2,"Jihočeský",686516
3,"Jihomoravský",1187816
4,"Karlovarský",295748
5,"Královéhradecký",566055
6,"Kraj Vysočina",530216
7,"Liberecký",481281
8,"Moravskoslezský",1235336
9,"Olomoucký",561461
10,"Pardubický",548446
11,"Plzeňský",584231
12,"Prague",719061
13,"Středočeský",1762391
14,"Zlínský",606971
