"ID_2","NAME_2","population_2010"
1,"Bruxelles",1366310
2,"Antwerpen",1489089
3,"Limburg",796618
4,"Oost-Vlaanderen",1166213
5,"Vlaams Brabant",894101
6,"West-Vlaanderen",1161165
7,"Brabant Wallon",479122
8,"Hainaut",1338783
9,"Liège",1145286
10,"Limburg",231333
11,"Luxembourg",433009
12,"Namur",528084
